url,title,author,image,price,"old price","external id"
https://nemira.ro/culoarul-mortii-stephen-king-ebook,"Culoarul morţii (ebook)","Stephen King",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/c/u/culoarul_mortii_stephen_king.jpg,"34,99 lei",,6850
https://nemira.ro/anotimpul-furtunilor-ed-2021-ebook-seria-witcher-partea-a-viii-a,"Anotimpul furtunilor ed. 2021 (ebook, Seria WITCHER, partea a VIII-a)","Andrzej Sapkowski",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/a/n/anotimpul_furtunilor.jpg,"34,99 lei",,6820
https://nemira.ro/casa-gucci-ebook-sarah-gay-forden,"Casa Gucci (ebook)","Sarah Gay Forden",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/c/a/casa_gucci.jpg,"34,99 lei",,6821
https://nemira.ro/proiectul-hail-mary-ebook,"Proiectul Hail Mary (ebook)","Andy Weir",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/a/n/andy-weir---proiectul-hail-mary_c1_1.jpg,"35,73 lei","39,70 lei",6704
https://nemira.ro/dansul-dragonilor-ebook-seria-cantec-de-gheata-si-foc-george-r-r-martin,"Dansul dragonilor (ebook, Seria Cântec de gheață și foc, partea a V-a)","George R.R. Martin",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/g/e/george-rr-martin---5---dansul-dragonilor---vol1---c1_2.jpg,"47,64 lei","52,93 lei",6682
https://nemira.ro/iuresul-sabiilor-ebook-seria-cantec-de-gheata-si-foc-george-r-r-martin,"Iureșul săbiilor (ebook, Seria Cântec de gheață și foc, partea a III-a)","George R.R. Martin",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/g/e/george-rr-martin---3---iuresul-sabiilor---vol1---c1_2.jpg,"47,64 lei","52,93 lei",6680
https://nemira.ro/festinul-ciorilor-ebook-seria-cantec-de-gheata-si-foc-partea-a-iv-a-george-r-r-martin,"Festinul ciorilor (ebook, Seria Cântec de gheață și foc, partea a IV-a)","George R.R. Martin",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/g/e/george-rr-martin---4---festinul-ciorilor---c1_2.jpg,"39,70 lei","44,11 lei",6681
https://nemira.ro/mai-tarziu-ebook-stephen-king,"Mai târziu (ebook)","Stephen King",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/m/a/mai_tarziu.jpg,"27,79 lei","30,87 lei",6662
https://nemira.ro/dune-casa-corrino-ebook-brian-herbert-kevin-j-anderson,"Dune. Casa Corrino (ebook)","Brian Herbert",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/d/u/dune_casa_corrino.jpg,"31,76 lei","35,29 lei",6661
https://nemira.ro/acceptare-ebook-trilogia-southern-reach-iii-jeff-vandermeer,"Acceptare (ebook, Trilogia Southern Reach, partea a III-a)","Jeff VanderMeer",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/a/c/acceptare.jpg,"23,82 lei","26,46 lei",6659
https://nemira.ro/nocturna-ebook-maya-motayne,"Nocturna (ebook)","Maya Motayne",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/n/o/nocturna.jpg,"23,82 lei","26,46 lei",6657
https://nemira.ro/tobele-toamnei-vol-1-seria-outlander-partea-a-iv-a-ebook,"Tobele toamnei vol. 1 (ebook, Seria Outlander, partea a IV-a, ed. 2021)","Diana Gabaldon",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/t/o/tobele_toamnei_1.jpg,"39,70 lei","44,11 lei",6665
https://nemira.ro/corabia-nebuna-vol2-inaltarea-dragonului-ebook-trilogia-corabiile-insufletite-ii,"Corabia nebună vol.2 - Ȋnălțarea dragonului (ebook, Trilogia Corăbiile însuflețite, partea a II-a)","Robin Hobb",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/c/o/corabia_nebuna_vol2.jpg,"31,76 lei","35,29 lei",6660
https://nemira.ro/cea-mai-iubita-dintre-femei-ebook-adriana-petrescu,"Cea mai iubită dintre femei (ebook)","Adriana Petrescu",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/c/e/cea_mai_iubita_dintre_femei.jpg,"22,23 lei","24,70 lei",6658
https://nemira.ro/tobele-toamnei-vol-2-seria-outlander-partea-a-iv-a-ebook,"Tobele toamnei vol. 2 (ebook, Seria Outlander, partea a IV-a, ed. 2021)","Diana Gabaldon",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/t/o/tobele_toamnei_2.jpg,"39,70 lei","44,11 lei",6666
https://nemira.ro/sora-disparuta-ebook-dinah-jefferies,"Sora dispărută (ebook)","Dinah Jefferies",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/s/o/sora_disparuta.jpg,"23,82 lei","26,46 lei",6663
https://nemira.ro/arca-manturii-ebook-trilogia-spatiu-revelatiei-ii-alastair-reynolds,"Arca mântuirii (ebook, Trilogia Spațiul Revelației, partea a II-a)","Alastair Reynolds",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/a/r/arca_mantuirii.jpg,"39,70 lei","44,11 lei",6620
https://nemira.ro/corabia-nebuna-vol1-ebook-amintirea-aripilor-trilogia-corabiile-insufletite-ii,"Corabia nebună vol.1 - Amintirea aripilor (ebook, Trilogia Corăbiile însuflețite, partea a II-a)","Robin Hobb",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/c/o/corabia_nebuna_1.jpg,"29,99 lei","35,29 lei",6613
https://nemira.ro/carrie-ebook-stephen-king,"Carrie (ebook)","Stephen King",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/c/a/carrie.jpg,"22,49 lei","26,46 lei",6610
https://nemira.ro/dune-casa-harkonnen-ebook-brian-herbert-kevin-j-anderson,"Dune. Casa Harkonnen (ebook)","Brian Herbert",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/d/u/dune_casa_harkonnen.jpg,"33,74 lei","39,70 lei",6608
https://nemira.ro/haul-ispasirii-ebook-trilogia-spatiu-revelatiei-iii-alastair-reynolds,"Hăul Ispășirii (ebook, Trilogia Spațiul Revelației, partea a III-a)","Alastair Reynolds",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/h/a/haul_ispasirii.jpg,"37,49 lei","44,11 lei",6606
https://nemira.ro/amintirea-imperiului-ebook-seria-teixcalaan-i-arkady-martine,"Amintirea imperiului (ebook, Seria Teixcalaan, partea I)","Arkady Martine",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/a/m/amintirea_imperiului.jpg,"26,24 lei","30,87 lei",6609
https://nemira.ro/fiica-reichului-ebook,"Fiica Reichului (ebook)","Louise Fein",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/f/i/fiica_reichului.jpg,"26,24 lei","30,87 lei",6607
https://nemira.ro/wundersmith-ebook-chemarea-lui-morrigan-crow-seria-nevermoor,"Wundersmith. Chemarea lui Morrigan Crow (ebook, Seria Nevermoor)","Jessica Townsend",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/w/u/wundersmith.jpg,"22,49 lei","26,46 lei",6595
https://nemira.ro/tradarea-tronului-ebook-trilogia-rebelul-nisipurilor-partea-a-ii-a,"Trădarea tronului (ebook, Trilogia Rebelul nisipurilor, partea a II-a)","Alwyn Hamilton",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/t/r/tradarea_tronului.jpg,"26,24 lei","30,87 lei",6596
https://nemira.ro/dune-casa-atreides-ebook-brian-herbert-kevin-j-anderson,"Dune: Casa Atreides (ebook)","Brian Herbert",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/d/u/dune_casa_atreides.jpg,"33,74 lei","39,70 lei",6577
https://nemira.ro/cele-doua-vieti-ale-lydiei-bird-ebook-josie-silver,"Cele două vieți ale Lydiei Bird (ebook)","Josie Silver",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/c/e/cele_doua_vieti_ale_lydiei_bird.jpg,"22,49 lei","26,46 lei",6569
https://nemira.ro/taramul-verii-ebook-hannu-rajaniemi,"Tărâmul verii (ebook)","Hannu Rajaniemi",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/t/a/taramul_verii.jpg,"22,49 lei","26,46 lei",6566
https://nemira.ro/anotimpuri-diferite-ebook-stephen-king,"Anotimpuri diferite (ebook)","Stephen King",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/a/n/anotimpuri_diferite.jpg,"33,74 lei","39,70 lei",6570
https://nemira.ro/domnita-lacului-ebook-seria-witcher-partea-a-vii-a-andrzej-sapkowski,"Domnița Lacului ed. 2021 (ebook, Seria Witcher, partea a VII-a)","Andrzej Sapkowski",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/d/o/domnita_lacului.jpg,"33,74 lei","39,70 lei",6567
https://nemira.ro/viitorul-anterior-ebook-liviu-ornea,"Viitorul anterior (ebook)","Liviu Ornea",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/v/i/viitorul_anterior.jpg,"18,74 lei","22,05 lei",6548
https://nemira.ro/oameni-mari-ebook-maria-orban,"Oameni mari (ebook)","Maria Orban",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/o/a/oameni_mari.jpg,"18,74 lei","22,05 lei",6549
https://nemira.ro/orasul-care-ne-uneste-ebook-trilogia-maretele-orase-n-k-jemisin,"Orașul care ne unește (ebook, Trilogia Mărețele orașe, partea I)","N.K. Jemisin",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/o/r/orasul_care_ne_uneste.jpg,"26,24 lei","30,87 lei",6544
https://nemira.ro/foc-mistuitor-ebook-seria-interdependenta-partea-a-ii-a-john-scalzi,"Foc mistuitor (ebook, Seria INTERDEPENDENȚA, partea a II-a)","John Scalzi",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/f/o/foc_mistuitor.jpg,"22,49 lei","26,46 lei",6545
https://nemira.ro/calea-spre-stele-ebook-seria-doamna-astronaut-partea-i,"Calea spre stele (ebook, Seria Doamna astronaut, partea I)","Mary Robinette Kowal",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/c/a/calea_spre_stele.jpg,"26,24 lei","30,87 lei",6543
https://nemira.ro/apocalipsa-ebook,"Apocalipsa (ebook)","Stephen King",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/a/p/apocalipsa.jpg,"41,24 lei","48,52 lei",6542
https://nemira.ro/argintul-preschimbat-ebook,"Argintul preschimbat (ebook)","Naomi Novik",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/a/r/argintul_preschimbat.jpg,"37,49 lei","44,11 lei",6541
https://nemira.ro/disparitia-lui-annie-thorne-c-j-tudor-ebook,"Dispariția lui Annie Thorne (ebook)","C.J. Tudor",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/d/i/disparitia_lui_annie_thorne.jpg,"22,49 lei","26,46 lei",6532
https://nemira.ro/tonul-universal-carlos-santana-ebook,"Tonul universal (ebook)","Carlos Santana",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/c/a/carlos-santana---tonul-universal---c1_1.jpg,"44,99 lei","52,93 lei",6533
https://nemira.ro/o-sa-mi-manance-pisica-ochii-caitlin-doughty-ebook,"O să-mi mănânce pisica ochii? Răspunsuri la întrebări mari și mici despre moarte (ebook)","Caitlin Doughty",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/o/_/o_sa_mi_manance_pisica_ochii.jpg,"18,74 lei","22,05 lei",6531
https://nemira.ro/contesa-din-toscana-ebook-dinah-jefferies,"Contesa din Toscana (ebook)","Dinah Jefferies",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/d/i/dinah-jefferies---contesa-din-toscana_c1_1.jpg,"22,49 lei","26,46 lei",6514
https://nemira.ro/viata-ca-o-teapa-ebook-allan-h-cohen,"Viața ca o țeapă (ebook)","Alan H. Cohen",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/v/i/viata_ca_o_teapa.jpg,"22,49 lei","26,46 lei",4511
https://nemira.ro/tinuturile-pustii-seria-turnul-intunecat-partea-iii-ebook,"Ținuturile pustii (ebook, Seria Turnul Întunecat, partea a III-a)","Stephen King",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/t/i/tinuturile_pustii_1.jpg,"29,99 lei","35,29 lei",6504
https://nemira.ro/peste-cinci-ani-ebook-rebecca-serle,"Peste cinci ani (ebook)","Rebecca Serle",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/p/e/peste_cinci_ani.jpg,"22,49 lei","26,46 lei",6501
https://nemira.ro/iubirea-ca-o-teapa-ebook-alan-h-cohen,"Iubirea ca o țeapă (ebook)","Alan H. Cohen",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/i/u/iubirea-ca-o-teapa.jpg,"22,49 lei","26,46 lei",4512
https://nemira.ro/vrajitorul-si-globul-de-cristal-seria-turnul-intunecat-partea-a-iv-a-ebook,"Vrăjitorul și globul de cristal (ebook, Seria Turnul întunecat, partea a IV-a)","Stephen King",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/v/r/vrajitorul_si_globul_de_cristal.jpg,"29,99 lei","35,29 lei",6505
https://nemira.ro/cele-doua-regine-ebook-claire-legrand,"Cele două regine (ebook)","Claire Legrand",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/c/e/cele_doua_regine.jpg,"26,24 lei","30,87 lei",6502
https://nemira.ro/vanatai-ascunse-rachel-snyder-ebook,"Vânătăi ascunse: Ce nu știi despre violența domestică te poate ucide (ebook)","Rachel Louise Snyder",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/v/a/vanatai_ascunse.jpg,"22,49 lei","26,46 lei",6507
https://nemira.ro/piranesi-susanna-clarke-ebook,"Piranesi (ebook)","Susanna Clarke",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/p/i/piranesi.jpg,"22,49 lei","26,46 lei",6495
https://nemira.ro/barbatul-cu-haina-rosie-julian-barnes-ebook,"Bărbatul cu haină roșie (ebook)","Julian Barnes",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/b/a/barbatul_cu_haina_rosie.jpg,"22,49 lei","26,46 lei",6496
https://nemira.ro/te-am-iubit-deja-in-visul-meu-ebook-holly-miller,"Te-am iubit deja în visul meu (ebook)","Holly Miller",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/h/o/holly-miller---te-am-iubit-deja-in-visul-meu---c1_1.jpg,"22,49 lei","26,46 lei",6489
https://nemira.ro/biblioteca-de-la-miezul-noptii-ebook-matt-haig,"Biblioteca de la miezul nopții (ebook)","Matt Haig",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/m/a/matt-haig---biblioteca-de-la-miezul-noptii_c1_2.jpg,"22,49 lei","26,46 lei",6490
https://nemira.ro/outlander-calatoarea-ebook-diana-gabaldon,"Călătoarea (ebook, Seria Outlander, partea I)","Diana Gabaldon",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/d/i/diana-gabaldon-outlander-1-calatoarea---c1_2.jpg,"37,49 lei","44,11 lei",4554
https://nemira.ro/salems-lot-stephen-king-ebook,"Salem's Lot (ebook)","Stephen King",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/s/a/salems_lot.jpg,"33,74 lei","39,70 lei",6431
https://nemira.ro/turnul-randunicii-ebook-seria-witcher-partea-a-vi-a-andrzej-sapkowski,"Turnul rândunicii ed. 2020 (ebook, Seria Witcher, partea a VI-a)","Andrzej Sapkowski",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/t/u/turnul_randunicii.jpg,"26,24 lei","30,87 lei",6446
https://nemira.ro/prin-zapada-si-cenusa-2-ebook-outlander-vi-diana-gabaldon,"Prin zăpadă și cenușă vol 2 (ebook, Seria Outlander, partea a VI-a)","Diana Gabaldon",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/d/i/diana-gabaldon---prin-zapada-si-cenusa---v2---c1_1.jpg,"37,49 lei","44,11 lei",6443
https://nemira.ro/exalare-ted-chiang-ebook,"Exalare (ebook)","Ted Chiang",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/e/x/exalare.jpg,"26,24 lei","30,87 lei",6430
https://nemira.ro/foc-si-sange-ebook,"Foc și sânge (ebook)","George R.R. Martin",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/f/o/foc_si_sange.jpg,"44,99 lei","52,93 lei",6415
https://nemira.ro/capatul-mortii-ebook-seria-amintiri-din-trecutul-terrei-partea-a-iii-a,"Capătul morții (ebook, Seria Amintiri din trecutul Terrei, partea a III-a)","Liu Cixin",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/c/a/capatul_mortii.jpg,"29,99 lei","35,29 lei",6410
https://nemira.ro/balada-serpilor-si-a-pasarilor-cantatoare-ebook,"Balada șerpilor și a păsărilor cântătoare (ebook)","Suzanne Collins",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/b/a/balda_serpilor.jpg,"29,99 lei","35,29 lei",6409
https://nemira.ro/depozitul-ebook,"Depozitul (ebook)","Rob Hart",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/d/e/depozitul.jpg,"26,24 lei","30,87 lei",6408
https://nemira.ro/orasul-oglinzilor-ebook-trilogia-transformarea-partea-a-iii-a,"Oraşul oglinzilor (ebook, Trilogia Transformarea, partea a III-a)","Justin Cronin",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/o/r/orasul_oglinzilor.jpg,"37,49 lei","44,11 lei",6406
https://nemira.ro/invocarea-luminii-ebook-seria-culorile-magiei-partea-a-iii-a,"Invocarea Luminii (ebook, Seria Culorile magiei, partea a III-a)","V. E. Schwab",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/i/n/invocarea_luminii.jpg,"29,99 lei","35,29 lei",6407
https://nemira.ro/calea-fulgerului-ebook-seria-a-sasea-lume-partea-i,"Calea fulgerului (ebook, Seria A șasea lume, partea I)","Rebecca Roanhorse",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/c/a/calea_fulgerului.jpg,"22,49 lei","26,46 lei",6405
https://nemira.ro/in-tara-celor-puri-ebook,"Ȋn țara celor puri (ebook) ","Kenizé Mourad",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/i/n/in_tara_celor_puri.jpg,"22,49 lei","26,46 lei",6398
https://nemira.ro/institutul-ebook,"Institutul (ebook)","Stephen King",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/i/n/institutul.jpg,"33,74 lei","39,70 lei",6397
https://nemira.ro/mort-la-datorie-ebook-seria-bill-hodges-partea-a-iii-a,"Mort la datorie (ebook, Seria Bill Hodges, partea a III-a)","Stephen King",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/m/o/mort_la_datorie_ebook.jpg,"26,24 lei","30,87 lei",6395
https://nemira.ro/ce-am-gasit-al-meu-sa-fie-ebook-seria-bill-hodges-partea-a-ii-a,"Ce-am găsit al meu să fie (ebook, Seria Bill Hodges, partea a II-a)","Stephen King",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/c/e/ce_am_gasit_al_meu_sa_fie.jpg,"26,24 lei","30,87 lei",6396
https://nemira.ro/corp-de-piatra-corp-de-carne-sculptura-si-teatru-ebook,"Corp de piatră, corp de carne. Sculptură și teatru (ebook)","Monique Borie",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/c/o/corp_de_piatra.jpg,"29,99 lei","35,29 lei",6399
https://nemira.ro/izolare-antologie-ebook,"Izolare (antologie ebook)",,https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/i/z/izolare__c1__color.jpg,"22,06 lei",,6370
https://nemira.ro/lady-sings-the-blues-ebook,"Lady Sings the Blues (ebook)","Billie Holiday",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/l/a/lady_sings_the_blues.jpg,"22,49 lei","26,46 lei",6389
https://nemira.ro/lupii-din-calla-ebook-seria-turnul-intunecat-partea-a-v-a,"Lupii din Calla (ebook, Seria Turnul întunecat, partea a V-a)","Stephen King",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/l/u/lupii_din_cala.jpg,"37,49 lei","44,11 lei",6387
https://nemira.ro/turnul-intunecat-ebook-seria-turnul-intunecat-partea-a-vii-a,"Turnul întunecat (ebook, Seria Turnul întunecat, partea a VII-a)","Stephen King",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/t/u/turnul_intunecat_1.jpg,"37,49 lei","44,11 lei",6388
https://nemira.ro/urzeala-tronurilor-seria-cantec-de-gheata-si-foc-partea-i-ebook,"Urzeala tronurilor (ebook, Seria Cântec de gheață și foc, partea I)","George R.R. Martin",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/g/e/george-rr-martin---1---urzeala-tronurilor---c1_2.jpg,"29,93 lei","35,21 lei",5692
https://nemira.ro/inclestarea-regilor-seria-cantec-de-gheata-si-foc-partea-a-ii-a-ebook,"Încleștarea regilor (ebook, Seria Cântec de gheață și foc, partea a II-a)","George R.R. Martin",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/g/e/george-rr-martin---2---inclestarea-regilor---vol1---c1_2.jpg,"29,93 lei","35,21 lei",5693
https://nemira.ro/leii-siciliei-ebook,"Leii Siciliei (ebook)","Stefania Auci",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/l/e/leii_siciliei.jpg,"26,24 lei","30,87 lei",6385
https://nemira.ro/pacatul-originar-ebook,"Păcatul originar (ebook)","Anthony Quinn",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/p/a/pacatul_originar.jpg,"26,24 lei","30,87 lei",6383
https://nemira.ro/oceanul-vietii-ebook,"Oceanul vieții (ebook)","Roberts Callum",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/o/c/oceanul_vietii_1.jpg,"33,74 lei","39,70 lei",6386
https://nemira.ro/evvie-drake-o-ia-de-la-capat-ebook,"Evvie Drake o ia de la capăt (ebook)","Linda Holmes",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/e/v/evvie_drake.jpg,"22,49 lei","26,46 lei",6384
https://nemira.ro/bohemian-rhapsody-adevarata-biografie-a-lui-freddie-mercury-ebook,"Bohemian Rhapsody - Adevărata biografie a lui Freddie Mercury (ebook)","Lesley Ann Jones",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/b/o/bohemian_rhapsody.jpg,"28,49 lei","33,52 lei",6382
https://nemira.ro/tronul-de-cranii-ebook-seria-demon-partea-a-iv-a,"Tronul de Cranii (ebook, Seria Demon, partea a IV-a)","Peter V. Brett",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/t/r/tronul_de_cranii.jpg,"37,49 lei","44,11 lei",6378
https://nemira.ro/reteaua-soaptelor-ebook,"Rețeaua șoaptelor (ebook)","Chandler Baker",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/r/e/reteaua_soaptelor.jpg,"26,24 lei","30,87 lei",6379
https://nemira.ro/vantul-prin-gaura-cheii-ebook-seria-turnul-intunecat,"Vântul prin gaura cheii (ebook, Seria Turnul Întunecat)","Stephen King",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/v/a/vantul_prin_gaura_cheii_1.jpg,"26,24 lei","30,87 lei",6377
https://nemira.ro/shining-ebook,"Shining (ebook)","Stephen King",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/s/h/shinning.jpg,"29,99 lei","35,29 lei",6371
https://nemira.ro/cantecul-lui-susannah-ebook-seria-turnul-intunecat-partea-a-vi-a,"Cântecul lui Susannah (ebook, Seria Turnul întunecat, partea a VI-a)","Stephen King",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/c/a/cantecul_lui_susannah.jpg,"29,99 lei","35,29 lei",6376
https://nemira.ro/oameni-vs-tehnologie-ebook,"Oameni vs Tehnologie (ebook)","Jamie Bartlett",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/o/a/oameni_vs_tehnologie.jpg,"20,99 lei","24,70 lei",6374
https://nemira.ro/prin-zapada-si-cenusa-vol-1-ebook-seria-outlander-partea-a-vi-a,"Prin zăpadă și cenușă vol 1 (ebook, Seria Outlander, partea a VI-a)","Diana Gabaldon",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/p/r/prin_zapada_si_cenusa_vol1.jpg,"37,49 lei","44,11 lei",6372
https://nemira.ro/furtuna-razboiului-ebook-seria-regina-rosie-partea-a-iv-a,"Furtuna războiului (ebook, Seria Regina Roșie, partea a IV-a)","Victoria Aveyard",https://nemira.ro/media/catalog/product/cache/1/small_image/295x/040ec09b1e35df139433887a97daa66f/f/u/furtuna_razboiului.jpg,"29,99 lei","35,29 lei",6375
